번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1439,1231,방범용,가로변,하서재공원 내,-,동삭동 714,37.0094,127.0997,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1440,1235,방범용,가로변,샛별공원 내,-,동삭동 695-8,37.0082,127.095,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1441,1239,방범용,가로변,미로어린이공원 앞,-,동삭동 657-1,37.0109,127.0935,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1442,4507,방범용,가로변,한도아파트 입구 앞,서밀월로 9,신장동 693-29,37.0751,127.0466,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1443,4510,방범용,가로변,학현교차로 주변,-,학현리 321-10,36.993,126.914,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1444,4513,방범용,가로변,신창아파트 입구 삼거리,현덕로 4-3,송담리 172-1,36.9806,126.9372,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1445,4516,방범용,가로변,신안중모터스 앞(하나로마트 옆),안중로84번길 32,현화리 69-7,36.9854,126.9255,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1446,4519,방범용,가로변,주택가 진입로 삼거리,-,삼정리 11-24,36.9747,126.9578,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1447,4522,방범용,가로변,마을진입로 사거리,-,덕우리 313-1,37.0142,126.9274,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1448,4525,방범용,가로변,원정3리 경로당 앞,평택항로 373-12,원정리 827-1,36.9906,126.8326,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1449,4528,방범용,가로변,원정리 1275,-,원정리 265-5,36.9925,126.838,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1450,4531,방범용,가로변,신영보건진료소 앞,중간촌길 18-4,신영리 235-1,36.9536,126.8827,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1451,4534,방범용,가로변,홍원6리 다목적회관 입구 앞,홍원6길19번길 19,홍원리 248,37.0103,126.867,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1452,4537,방범용,가로변,고가 밑 교차로,-,한산리 42-1,37.0448,126.9621,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1453,4540,방범용,가로변,양교2리 마을회관 옆 사거리,양교길 46,양교리 469-4,37.0214,126.9702,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1454,4543,방범용,가로변,신3리 마을회관 주변 사거리,신3리길 80,신리 36-18,37.0035,127.0156,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1455,4546,방범용,가로변,주택 입구 앞,도대길 88-11,도대리 154-1,36.9551,126.9095,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1456,4163,방범용,가로변,피앤쿠어린이집 앞,동부공원로14번길 12,비전동 885,36.9925,127.1159,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1457,4166,방범용,가로변,"동일공원 주변 꿈나무어린이집 앞, 동일공업고등학교 학교통학로",-,비전동 888-1,36.9925,127.1182,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1458,20199,방범용,가로변,화촌마을 뒷편 삼육식품평택대리점 인근,-,통복동 251-7,36.9901,127.0745,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1459,6149,방범용,가로변,용이초교 사거리 GS25 평택유보라점 건너편,현신7길 36,용이동 482,36.9994,127.1474,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1460,4169,방범용,가로변,장수보건진료소 진입로 사거리,장수길 158,장수리 149,36.9403,126.9014,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1461,1243,방범용,가로변,놀이 어린이공원 내,-,동삭동 683-1,37.0085,127.0925,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1462,1247,방범용,가로변,사군자 근린공원 내,-,동삭동 710,37.0084,127.097,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1463,1251,방범용,가로변,사색근린공원 내,-,동삭동 719,37.0113,127.0971,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1464,1255,방범용,가로변,세교공원 내,세교1로 36,세교동 556-1,37.0026,127.0841,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1465,1259,방범용,가로변,화촌1 소공원 내,화촌2길 7,통복동 242-2,36.9925,127.0724,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1466,1263,방범용,가로변,고잔 소공원 내,-,신대동 407-21,36.9966,127.0683,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1467,1267,방범용,가로변,두정1리 소공원 내,-,두정리 45-1,36.9401,127.0382,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1468,1271,방범용,가로변,추팔리 소공원 내,-,추팔리 296-1,36.9637,127.0754,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1469,1275,방범용,가로변,팽성7호 소공원 내,-,남산리 564,36.9537,127.0644,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1470,1279,방범용,가로변,노와이주단지 공원 내,-,노와리 460-1,36.9464,127.0921,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1471,1283,방범용,가로변,노와이주단지 체육공원 내 화장실 주변,대추안길 5-1,노와리 456,36.947,127.0904,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1472,1287,방범용,가로변,충의각공원 대로변,-,이충동 692,37.0592,127.0719,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1473,1291,방범용,가로변,반지산근린공원 내 정자 주변,-,이충동 662,37.0588,127.0647,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1474,1295,방범용,가로변,경기도립도서관 옆 공원 약수터 옆,서정북로125번길 103,서정동 770,37.0729,127.0624,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1475,1299,방범용,가로변,점촌공원 내,-,서정동 881,37.0637,127.0547,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1476,1303,방범용,가로변,안중근린공원 내 우림필유아파트 입구 쪽,현화중앙길 75,현화리 823-2,36.9852,126.9193,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1477,1307,방범용,가로변,학현공원 내 테니스장 입구,서동대로 1501,현화리 637-12,36.989,126.9176,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1478,1311,방범용,가로변,오성산단공원 내 화장실 주변,-,양교리 1095,37.0247,126.9489,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1479,1315,방범용,가로변,부영사랑으로3단지아파트 301동 뒤쪽 산책로,-,옥길리 1100,37.0202,126.9136,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1480,1319,방범용,가로변,진위산단근린공원 내,진위산단로 53-21,청호리 342-4,37.1226,127.0828,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1481,1323,방범용,가로변,칠괴공원 내,-,칠괴동 579-1,37.0324,127.0881,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1482,1327,방범용,가로변,동막골공원 내,-,서정동 845,37.0661,127.061,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1483,1331,방범용,가로변,송천공원 내,-,지산동 1026,37.081,127.0598,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1484,1335,방범용,가로변,좌동공원 주변 수신닭발 앞,지산2로 86-11,지산동 1081,37.0791,127.0624,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1485,1339,방범용,가로변,지산공원 내,-,지산동 1092,37.0752,127.0633,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1486,1343,방범용,가로변,장당1호공원 내,-,장당동 631-1,37.049,127.0577,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1487,1347,방범용,가로변,방아다릴공원 내,-,장당동 632-1,37.0513,127.062,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1488,1351,방범용,가로변,노루댕이공원 내,-,장당동 641-9,37.0517,127.0648,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1489,1355,방범용,가로변,광말공원 내,-,이충동 631,37.0578,127.0628,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1490,1359,방범용,가로변,동령어린이공원 내,-,이충동 687,37.061,127.0691,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1491,1363,방범용,가로변,유통단지공원 내,-,도일동 1167-1,37.0404,127.1001,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1492,1382,방범용,가로변,원정리 마을회관 앞 (도로 사거리),원정1길 33,원정리83-9,36.9744,127.0415,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1493,4600,방범용,가로변,동아아파트 뒷편 삼거리,통복시장1로40번길 34,통복동 34-35,36.9992,127.0881,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1494,17369,방범용,가로변,버스정류장 인근,-,서정동 946,37.0706,127.0568,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1495,17372,방범용,가로변,서정16통 마을 입구,-,서정동 1096-1,37.0754,127.0434,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1496,17382,방범용,가로변,세븐일레븐 뒤 공터,-,지산동 986-1,37.0796,127.0596,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1497,17385,방범용,가로변,유천1동 입구 사거리,-,유천동 29-6,36.9768,127.1161,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1498,17390,방범용,가로변,온누리약국 앞,-,평택동 42,36.993,127.0887,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1499,17395,방범용,가로변,맛있는족발 사거리,-,평택동 304,36.9929,127.0908,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1500,17400,방범용,가로변,도드림한돈 삼거리,-,합정동 945,36.9904,127.1003,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1501,17404,방범용,가로변,공원 화장실 앞 공터,비전4로 83,비전동 1035,37.0037,127.1108,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1502,17411,방범용,가로변,동대문약국 사거리,-,합정동 885-1,36.9911,127.1193,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1503,17416,방범용,가로변,개방화장실 앞,경기대로 662-11,세교동 435-27,37.0102,127.0756,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1504,17421,방범용,가로변,상가공원 입구,세교3로 32,세교동 562-6,37,127.0811,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1505,17425,방범용,가로변,하나로마트 사거리,-,용이동 609,36.9984,127.1343,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1506,17449,방범용,가로변,농장 사거리,-,문곡리 700-2,37.0601,127.014,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1507,17458,방범용,가로변,이스트힐 골프장 인근,-,방축리 산216,37.0211,127.0446,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1508,17462,방범용,가로변,방축3리 마을회관 삼거리,-,방축리 470-8,37.0202,127.0419,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1509,17471,방범용,가로변,드림캐슬 삼거리,-,동삭동 719,37.0116,127.0979,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1510,17475,방범용,가로변,분리수거대 인근삼거리,-,동삭동 721-5,37.0137,127.1002,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1511,17479,방범용,가로변,동재빌딩 뒤편,-,동삭동 738,37.0098,127.0991,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1512,17482,방범용,가로변,리더스하임 810동 앞 공원,-,비전동 1011-2,37.008,127.1074,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1513,17487,방범용,가로변,이화초 후문 공원,비전4로 83,비전동 1035,37.0041,127.1081,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1514,17491,방범용,가로변,넥스빌 입구,-,서정동 85-42,37.013,127.1172,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1515,17496,방범용,가로변,목련아파트 상가동 앞,-,비전동 772,36.9917,127.1029,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1516,17503,방범용,가로변,버스정류장 삼거리,-,서정동 743,37.0593,127.0535,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1517,17510,방범용,가로변,마을입구 삼거리,-,지제동 713-9,37.0123,127.0609,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1518,17521,방범용,가로변,주유소 삼거리,-,도일동 989-4,37.0443,127.1012,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1519,17525,방범용,가로변,퍼스트하임 앞,-,합정동 296-3,36.9854,127.1085,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1520,119,방범용,가로변,송신초교 정문 앞,송월로32번길 31,신장동 274-314,37.0759,127.0513,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1521,117,방범용,가로변,중앙시장제1공영주차장 화장실 건너편 (신장육교 도로 2거리),중앙시장로 32,신장동 292-4,37.0796,127.0539,양방향,N,N,N,CCTV,2013,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1522,121,방범용,가로변,베스킨라빈스 송탄신장점 앞,쇼핑로 17-2,신장동 314-6,37.0808,127.0515,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1523,122,방범용,가로변,신장근린공원 공연장 좌측 벤치 주변,-,신장동 338,37.0845,127.052,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1524,123,방범용,가로변,신장근린공원 잔디마당 주변,-,신장동 338,37.0847,127.0526,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1525,124,방범용,가로변,송탄중학교 후문 앞(건지공원) (도로 2거리),-,지산동 1136,37.0769,127.0666,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1526,125,방범용,가로변,지산초교 사거리 지산문구 앞,-,지산동 1097,37.0778,127.0627,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1527,126,방범용,가로변,"조은공인중개사 앞, 동아유치원 어린이보호구역",지산2로105번길 2,지산동 1017,37.0807,127.0605,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1528,6107,방범용,가로변,어인남 어린이공원,-,비전2동 752-13,36.9937,127.1009,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1529,131,방범용,가로변,"세교동사무소 앞, 아이들천국(꿈초롱)유치원",세교3로 37,세교동 559-4,36.9998,127.0819,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1530,4123,방범용,가로변,도일동 상리마을 입구,도일로 224,도일동 102-2,37.0564,127.1174,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1531,137,방범용,가로변,충의각 공원,-,이충동 692,37.0592,127.0705,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1532,4498,방범용,가로변,주택 뒤 삼거리,동막길 34,지산동 110-1,37.0763,127.092,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1533,4501,방범용,가로변,늘충만교회 진입로,-,지산동 132-7,37.0759,127.0942,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1534,4504,방범용,가로변,참소망교회 앞,밀월로15번길 106,신장동 274-329,37.079,127.0523,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1535,17528,방범용,가로변,SK뷰사거리(38국도),-,소사동 521,36.9903,127.1218,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1536,17543,방범용,가로변,대일유치원,-,학현리 산135-1,36.9911,126.9228,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1537,17550,방범용,가로변,다이소 삼거리,-,현화리 246-2,36.9851,126.9229,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1538,17554,방범용,가로변,분리수거대 삼거리,-,현화리 651-58,36.9906,126.9154,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1539,17558,방범용,가로변,교포3리 마을공원,-,교포리 108-17,36.9985,126.9982,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1540,17563,방범용,가로변,리버빌 입구,-,당거리 562,36.9915,127.0073,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1541,17571,방범용,가로변,창내2리 버스정류장,-,창내리 295,36.9893,127.0217,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1542,17576,방범용,가로변,고속버스정류소,-,용이동 산44-3,36.9967,127.1442,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1543,17581,방범용,가로변,성산교회 앞 삼거리,-,용이동 521,36.9974,127.1393,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1544,17585,방범용,가로변,버스정류장,-,용이동 514,36.9983,127.1448,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1545,17589,방범용,가로변,리체빌 앞,-,용이동 589-14,37.0013,127.1339,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1546,17592,방범용,가로변,화수분 빌라 삼거리,-,용이동 613,37.0004,127.1331,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1547,17596,방범용,가로변,빌라촌 입구 사거리,-,용이동 603-8,36.9967,127.1311,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1548,17601,방범용,가로변,아스톤빌 인근,-,용이동 603-21,36.9957,127.1309,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1549,17604,방범용,가로변,마을 안,신덕길 28-3,통복동 500-1,36.988,127.0783,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1550,17607,방범용,가로변,세탁마당 사거리,원평2로35번길 30,평택동 88-6,36.992,127.0815,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
